MOT.Q0,MOT.Q1,MOT.Q3,Label
0.782808,-0.000305,-0.182068,0
0.325976,-0.542236,-0.613586,2
0.853754,-0.095459,-0.228149,0
0.321131,-0.54126,-0.61676,2
0.728309,-0.002075,-0.158142,0
0.322646,-0.540771,-0.615601,2
0.621338,-0.074219,-0.286743,1
0.679887,-0.116821,-0.288879,1
0.416511,-0.209045,-0.152893,1
0.552254,-0.10083,-0.258728,1
0.311111,-0.56604,-0.645081,2
0.49605,-0.069092,-0.216553,1
0.735584,0.037659,-0.151855,0
0.309067,-0.564392,-0.647156,2
0.331515,-0.541931,-0.613464,2
0.645541,-0.234924,-0.342712,1
0.653974,0.11322,-0.178528,0
0.692895,-0.042419,0.041931,1
0.685638,-0.051575,0.082825,1
0.753189,0.055725,-0.18335,0
0.330579,-0.542358,-0.61261,2
0.709958,-0.019226,-0.166199,0
0.310332,-0.564819,-0.645752,2
0.312978,-0.565857,-0.645264,2
0.721802,-0.012085,-0.191467,0
0.497983,-0.17627,-0.210999,1
0.314248,-0.567688,-0.643188,2
0.311944,-0.56488,-0.645386,2
0.308885,-0.563843,-0.647644,2
0.331676,-0.542419,-0.612244,2
0.644158,-0.181824,-0.289307,1
0.863882,-0.098206,-0.171631,0
0.747389,0.070374,-0.131042,0
0.323189,-0.543091,-0.614258,2
0.885243,-0.129272,-0.145569,0
0.494594,-0.143677,-0.294983,1
0.558482,-0.269775,-0.23822,1
0.325008,-0.541504,-0.614746,2
0.856929,-0.057312,-0.109924,0
0.325586,-0.542114,-0.613525,2
0.82421,-0.020569,-0.214355,0
0.738213,0.080872,0.048157,0
0.311363,-0.564819,-0.645874,2
0.428961,-0.134277,-0.204224,1
0.32389,-0.540894,-0.615356,2
0.728479,0.065002,-0.195618,0
0.648015,-0.006348,-0.175049,0
0.614888,-0.079224,-0.309204,1
0.310437,-0.566772,-0.645264,2
0.312113,-0.565857,-0.644409,2
0.323869,-0.540649,-0.615112,2
0.515142,-0.113953,-0.222107,1
0.322774,-0.54303,-0.614624,2
0.660704,-0.013733,0.041199,1
0.721505,-0.019043,-0.186218,0
0.700645,0.061218,-0.15979,0
0.748172,0.041138,-0.157654,0
0.846816,-0.026917,-0.209045,0
0.324114,-0.541443,-0.61499,2
0.569886,-0.199341,-0.303406,1
0.672877,-0.077881,-0.297668,1
0.311414,-0.565674,-0.644714,2
0.647962,0.082764,-0.095154,0
0.438907,-0.179199,-0.175903,1
0.676527,0.073608,-0.123962,0
0.675713,0.035828,-0.106323,0
0.67201,-0.059509,-0.325806,1
0.583134,-0.126282,-0.313843,1
0.332006,-0.542847,-0.612061,2
0.551257,-0.116455,-0.319031,1
0.618554,-0.182678,-0.373779,1
0.32919,-0.540344,-0.614197,2
0.323479,-0.543396,-0.614258,2
0.838438,0.12854,-0.08606,1
0.818154,0.041809,-0.150391,0
0.33293,-0.542419,-0.611328,2
0.31385,-0.567322,-0.64386,2
0.665682,0.075562,-0.152527,0
0.720221,0.052307,-0.158875,0
0.676017,-0.049561,-0.303711,1
0.642638,-0.032837,0.07251,1
0.31186,-0.565247,-0.645569,2
0.687571,0.065491,-0.112488,0
0.861874,-0.086487,-0.170105,0
0.857428,-0.020325,-0.170166,0
0.834789,0.012085,-0.226563,0
0.814441,0.060913,-0.004089,1
0.762037,0.029541,-0.158997,0
0.684397,-0.097595,-0.293579,1
0.661213,0.116699,-0.174805,0
0.312943,-0.565979,-0.64502,2
0.848167,-0.090576,-0.144287,0
0.822437,0.016785,-0.194519,0
0.666189,0.086304,-0.136169,0
0.325295,-0.542358,-0.614075,2
0.320377,-0.540771,-0.615845,2
0.705579,-0.093567,-0.120483,0
0.309447,-0.564758,-0.647156,2
0.652848,0.051575,-0.088867,0
0.749318,0.062683,-0.025269,1
0.43714,-0.094177,-0.163086,1
0.330671,-0.541687,-0.612732,2
0.735606,0.049622,-0.103577,0
0.325625,-0.542053,-0.613464,2
0.599131,-0.096558,-0.231201,1
0.846927,-0.020264,-0.172791,0
0.601027,-0.087646,-0.282471,1
0.325161,-0.541321,-0.614075,2
0.325348,-0.542236,-0.614014,2
0.663852,-0.085938,-0.280334,1
0.309358,-0.56427,-0.646118,2
0.332615,-0.542358,-0.611694,2
0.839707,0.096436,-0.022461,1
0.310811,-0.56604,-0.645264,2
0.740896,0.007751,-0.122986,0
0.311636,-0.566101,-0.644348,2
0.848396,-0.003052,-0.242065,0
0.770723,-0.025818,-0.219543,0
0.444171,-0.217957,-0.181824,1
0.844333,-0.012634,-0.181885,0
0.778049,0.027283,-0.174988,0
0.69089,-0.049011,0.079895,1
0.758428,0.016418,-0.215881,0
0.823266,0.001099,-0.196411,0
0.720015,0.016235,0.034058,1
0.324487,-0.542358,-0.613892,2
0.822296,0.104736,-0.048279,1
0.630182,-0.195984,-0.355408,1
0.32297,-0.54303,-0.61438,2
0.311554,-0.565247,-0.645447,2
0.312372,-0.565125,-0.645081,2
0.323825,-0.540771,-0.614746,2
0.32243,-0.543213,-0.614502,2
0.415245,-0.122864,-0.199463,1
0.623937,-0.127747,-0.417786,1
0.324659,-0.54126,-0.614441,2
0.667996,-0.057495,-0.304504,1
0.675027,0.077759,-0.132507,0
0.643357,-0.223389,-0.369263,1
0.864582,0.175842,-0.018982,1
0.31427,-0.567505,-0.643494,2
0.311257,-0.563965,-0.647095,2
0.441148,-0.096863,-0.166138,1
0.52278,-0.225098,-0.166504,1
0.678304,0.077209,-0.162292,0
0.510597,-0.239868,-0.217773,1
0.667652,-0.018799,-0.19104,0
0.642152,-0.098877,-0.329102,1
0.62624,-0.032837,0.072327,1
0.78019,-0.025513,-0.235596,0
0.313007,-0.565063,-0.64502,2
0.588455,-0.166504,-0.351196,1
0.859445,-0.041077,-0.221741,0
0.712886,0.042664,-0.186707,0
0.330656,-0.541199,-0.614014,2
0.795859,0.028809,-0.063049,1
0.705996,-0.059753,0.075317,1
0.756873,-0.02002,-0.156067,0
0.321534,-0.540588,-0.616577,2
0.324537,-0.540649,-0.614807,2
0.324891,-0.541382,-0.614258,2
0.58926,-0.229553,-0.290588,1
0.322021,-0.541992,-0.615417,2
0.486144,-0.076843,-0.171997,1
0.309412,-0.56488,-0.646912,2
0.850564,-0.028809,-0.260132,0
0.310981,-0.567322,-0.644287,2
0.311702,-0.564636,-0.646179,2
0.325599,-0.542053,-0.613525,2
0.325103,-0.541626,-0.613647,2
0.863414,-0.097839,-0.170227,0
0.677777,0.061279,-0.109863,0
0.849545,-0.102234,-0.157837,0
0.308738,-0.563599,-0.647888,2
0.828719,-0.065247,-0.158691,0
0.69089,-0.146729,-0.294922,1
0.867414,-0.031921,-0.184692,0
0.687869,0.082947,-0.121948,0
0.877691,-0.03064,-0.172363,0
0.832072,0.139038,-0.090027,1
0.768459,0.016907,-0.03894,1
0.67853,-0.037292,0.091431,1
0.331083,-0.542358,-0.611633,2
0.72296,0.054749,-0.173035,0
0.811467,0.003967,-0.157776,0
0.653317,-0.016296,-0.189087,0
0.864525,0.121521,-0.030945,1
0.310171,-0.564758,-0.646423,2
0.800577,0.006897,-0.20105,0
0.859627,-0.027283,-0.18689,0
0.325754,-0.542236,-0.613281,2
0.330034,-0.541443,-0.613525,2
0.673155,0.072083,-0.097961,0
0.312154,-0.565308,-0.645142,2
0.722499,0.008545,0.021667,1
0.594527,-0.106445,-0.287476,1
0.321265,-0.541321,-0.616028,2
0.331576,-0.542603,-0.611572,2
0.323171,-0.542175,-0.615356,2
0.792728,-0.002625,-0.185791,0
0.718256,-0.034607,0.046509,1
0.308773,-0.563232,-0.647766,2
0.324863,-0.541748,-0.613525,2
0.836149,-0.085693,-0.16626,0
0.807312,0.038208,-0.182556,0
0.322429,-0.542053,-0.615479,2
0.834907,0.090454,-0.039856,1
0.311862,-0.56604,-0.643982,2
0.310279,-0.56488,-0.645569,2
0.827115,0.033142,-0.065735,1
0.676483,-0.156555,-0.320923,1
0.321474,-0.5401,-0.616333,2
0.309696,-0.565552,-0.645996,2
0.32293,-0.542969,-0.614502,2
0.680374,-0.164124,-0.291138,1
0.332296,-0.542236,-0.611694,2
0.675707,0.075378,-0.128357,0
0.320765,-0.540955,-0.615906,2
0.578488,-0.165771,-0.340576,1
0.311049,-0.564209,-0.64679,2
0.823458,0.00354,-0.216553,0
0.32249,-0.541626,-0.614319,2
0.322732,-0.541626,-0.616211,2
0.478998,-0.092957,-0.258057,1
0.858234,-0.114197,-0.154663,0
0.746324,0.037231,-0.169434,0
0.810683,-0.011841,-0.239929,0
0.690559,0.070251,-0.14978,0
0.798013,0.078735,-0.051208,1
0.767286,0.034973,-0.141541,0
0.636915,-0.22699,-0.336914,1
0.331266,-0.542664,-0.612671,2
0.322481,-0.542725,-0.615234,2
0.33063,-0.540894,-0.61322,2
0.325783,-0.541565,-0.614563,2
0.842226,0.001343,-0.211914,0
0.324313,-0.540955,-0.614563,2
0.684323,-0.010254,-0.110779,0
0.320443,-0.540833,-0.617493,2
0.311859,-0.565918,-0.64502,2
0.744802,0.061707,-0.031128,1
0.853728,-0.056458,-0.215271,0
0.863969,-0.038635,-0.187134,0
0.698534,0.082825,-0.117493,0
0.309427,-0.563904,-0.647217,2
0.681593,-0.039001,0.038513,1
0.791033,0.108521,-0.091797,1
0.321617,-0.541992,-0.615112,2
0.311476,-0.56366,-0.647217,2
0.470617,-0.103638,-0.191528,1
0.323302,-0.54248,-0.615112,2
0.643978,-0.212219,-0.328125,1
0.767158,0.084839,-0.183105,0
0.526022,-0.179626,-0.234009,1
0.810558,-0.043579,-0.21405,0
0.552731,-0.149048,-0.24884,1
0.325069,-0.541504,-0.614197,2
0.86147,0.006775,-0.214294,0
0.433932,-0.053406,-0.205322,1
0.321585,-0.539551,-0.616333,2
0.864779,-0.032104,-0.217346,0
0.312937,-0.566284,-0.643982,2
0.646184,0.052551,-0.081848,0
0.6723,-0.112366,-0.284485,1
0.868868,-0.05896,-0.179321,0
0.718912,-0.031494,-0.008423,1
0.329501,-0.541077,-0.612915,2
0.320968,-0.541321,-0.616089,2
0.676427,0.061829,-0.109009,0
0.782703,0.046936,-0.039185,1
0.475335,-0.164673,-0.208191,1
0.702892,0.023499,-0.115784,0
0.314108,-0.567627,-0.643311,2
0.332105,-0.542358,-0.611877,2
0.670389,0.114563,-0.134644,0
0.873795,-0.035645,-0.173523,0
0.330443,-0.540833,-0.613281,2
0.816892,0.096741,-0.100708,1
0.72451,-0.028809,-0.222839,0
0.31362,-0.567139,-0.644287,2
0.752858,0.046143,-0.175659,0
0.721698,0.086914,-0.134644,0
0.845944,0.115967,-0.042175,1
0.321677,-0.539673,-0.616272,2
0.309328,-0.565918,-0.645813,2
0.686121,-0.014893,-0.163147,0
0.32559,-0.542175,-0.613281,2
0.312872,-0.565491,-0.64502,2
0.634531,-0.105347,-0.333435,1
0.321416,-0.540161,-0.616638,2
0.85864,-0.013611,-0.16571,0
0.646818,-0.113098,-0.300476,1
0.665662,-0.019958,0.067566,1
0.323728,-0.54187,-0.614441,2
0.81544,-0.038574,-0.200195,0
0.321187,-0.540833,-0.616028,2
0.838982,-0.015503,-0.197449,0
0.645492,-0.154846,-0.306152,1
0.743863,0.042969,-0.147156,0
0.672087,-0.174805,-0.321716,1
0.690849,-0.018188,-0.172913,0
0.330159,-0.541016,-0.613647,2
0.634327,-0.23761,-0.367188,1
0.708253,0.004944,-0.10022,0
0.671748,0.04364,-0.129028,0
0.592103,-0.166443,-0.344788,1
0.320115,-0.540771,-0.617249,2
0.664048,-0.077698,-0.31366,1
0.765565,-0.024475,-0.218018,0
0.595539,-0.108948,-0.322998,1
0.687399,0.068726,-0.126587,0
0.681667,0.111816,-0.145325,0
0.521132,-0.102295,-0.246521,1
0.322859,-0.543335,-0.614075,2
0.638727,-0.02179,0.06073,1
0.321722,-0.540588,-0.61676,2
0.788154,0.102844,-0.060303,1
0.312872,-0.566284,-0.645325,2
0.578251,-0.106384,-0.322083,1
0.310731,-0.566223,-0.645874,2
0.331603,-0.542358,-0.612244,2
0.31177,-0.56604,-0.644104,2
0.695473,-0.026245,0.032288,1
0.330853,-0.541809,-0.612854,2
0.731353,0.00116,-0.15564,0
0.705801,-0.092773,-0.12085,0
0.853198,-0.015259,-0.210754,0
0.82974,-0.055115,-0.160461,0
0.711209,0.054077,-0.173767,0
0.460878,-0.193481,-0.107849,1
0.692384,-0.025452,-0.193909,0
0.72021,0.029175,0.048157,1
0.868505,-0.035522,-0.091309,0
0.576402,-0.148865,-0.26947,1
0.572731,-0.034729,-0.246582,1
0.659405,-0.118164,-0.309082,1
0.330625,-0.542786,-0.612488,2
0.331378,-0.541992,-0.612549,2
0.819601,-0.016907,-0.165405,0
0.816262,0.071106,-0.034241,1
0.323082,-0.543091,-0.614502,2
0.590245,-0.155273,-0.278503,1
0.760708,0.015137,-0.176941,0
0.785017,0.024353,-0.025513,1
0.309079,-0.565247,-0.64679,2
0.32226,-0.542419,-0.614258,2
0.863508,-0.023315,-0.197998,0
0.329129,-0.540344,-0.614136,2
0.533357,-0.084839,-0.313171,1
0.312139,-0.566711,-0.644958,2
0.752075,0.073364,-0.028564,1
0.560818,-0.169006,-0.296326,1
0.654392,-0.016846,-0.177124,0
0.320361,-0.540588,-0.617188,2
0.879659,-0.032349,-0.114136,0
0.312074,-0.566589,-0.644287,2
0.322078,-0.541748,-0.61438,2
0.320492,-0.540955,-0.617126,2
0.856395,-0.047241,-0.2005,0
0.323084,-0.541077,-0.615479,2
0.311977,-0.56488,-0.645447,2
0.673868,-0.060547,0.029419,1
0.323144,-0.541809,-0.61499,2
0.329513,-0.541504,-0.613892,2
0.681824,-0.165161,-0.29071,1
0.477248,-0.192993,-0.161743,1
0.323283,-0.539856,-0.616211,2
0.772386,0.031616,-0.055908,1
0.32534,-0.541565,-0.613953,2
0.309235,-0.565613,-0.64624,2
0.725925,0.054626,-0.171448,0
0.446494,-0.188599,-0.142639,1
0.828812,0.143127,-0.092407,1
0.546885,-0.152771,-0.275452,1
0.738992,0.064392,-0.205505,0
0.48124,-0.155823,-0.180908,1
0.537943,-0.158997,-0.220398,1
0.470338,-0.190186,-0.131714,1
0.685914,0.077454,-0.131897,0
0.656983,0.047241,-0.092102,0
0.688539,0.014404,0.014343,1
0.693225,0.054504,-0.13623,0
0.323124,-0.542358,-0.615173,2
0.577662,-0.220398,-0.246765,1
0.625356,-0.071289,-0.250671,1
0.329555,-0.541443,-0.61322,2
0.309854,-0.565491,-0.645935,2
0.408646,-0.131592,-0.24939,1
0.830124,-0.11615,-0.204041,0
0.525052,-0.193481,-0.250061,1
0.321688,-0.540283,-0.616577,2
0.668908,-0.042664,0.050232,1
0.310653,-0.565063,-0.646118,2
0.573175,-0.170227,-0.267639,1
0.314103,-0.567444,-0.64386,2
0.332164,-0.542725,-0.611755,2
0.307895,-0.563477,-0.64801,2
0.311489,-0.565125,-0.64624,2
0.312286,-0.56543,-0.645203,2
0.657685,0.100525,-0.133972,0
0.821547,0.020691,-0.028931,0
0.849329,0.179565,-0.050232,1
0.758359,0.038086,-0.022644,1
0.310554,-0.565369,-0.645203,2
0.751249,0.057068,-0.208008,0
0.324718,-0.542358,-0.61377,2
0.699522,-0.018921,-0.163086,0
0.680496,-0.096497,-0.292542,1
0.484518,-0.195496,-0.173401,1
0.331708,-0.542786,-0.612183,2
0.786455,0.022278,-0.234009,0
0.3315,-0.54248,-0.61322,2
0.673404,0.087463,-0.123779,0
0.331414,-0.542908,-0.612,2
0.818935,-0.013367,-0.178589,0
0.33217,-0.543091,-0.611755,2
0.58059,-0.110168,-0.257263,1
0.459604,-0.091858,-0.174133,1
0.312417,-0.565369,-0.645386,2
0.682887,-0.02356,-0.160522,0
0.664305,0.09314,-0.159119,0
0.688081,0.01001,0.01532,1
0.568284,-0.044189,-0.260925,1
0.538477,-0.175537,-0.251282,1
0.613489,-0.189331,-0.335571,1
0.726281,-0.022217,-0.187317,0
0.870908,-0.046997,-0.157715,0
0.634604,0.085876,-0.12085,0
0.33198,-0.542419,-0.611938,2
0.325573,-0.542297,-0.613464,2
0.660406,-0.10199,0.04248,1
0.653028,-0.115723,-0.304321,1
0.312652,-0.566467,-0.643921,2
0.446036,-0.094971,-0.168945,1
0.682122,0.058044,-0.139832,0
0.618368,-0.03772,0.077087,1
0.618716,-0.121704,-0.304871,1
0.651927,-0.18811,-0.287537,1
0.426037,-0.106445,-0.20459,1
0.308504,-0.565491,-0.646851,2
0.323741,-0.541687,-0.615112,2
0.310175,-0.564392,-0.646973,2
0.600376,-0.166016,-0.284424,1
0.858822,-0.018188,-0.203735,0
0.573512,-0.16571,-0.234741,1
0.323385,-0.541809,-0.615051,2
0.3231,-0.543091,-0.614258,2
0.565459,-0.159058,-0.313965,1
0.311252,-0.563843,-0.646973,2
0.688186,0.072205,-0.137695,0
0.678712,0.00177,0.019958,1
0.670085,0.116089,-0.134521,0
0.635232,-0.055176,-0.320923,1
0.855749,-0.036438,-0.218201,0
0.728856,0.005737,0.030579,1
0.324065,-0.541504,-0.614868,2
0.323289,-0.541504,-0.615417,2
0.844544,-0.029236,-0.174438,0
0.617752,-0.190308,-0.321106,1
0.323091,-0.542297,-0.615479,2
0.635631,-0.028992,0.041626,1
0.682749,-0.023376,-0.188599,0
0.311751,-0.567017,-0.644531,2
0.33097,-0.541382,-0.612183,2
0.323169,-0.541138,-0.615662,2
0.538507,-0.175842,-0.21521,1
0.651825,-0.089233,0.039307,1
0.64389,-0.119202,-0.309326,1
0.458422,-0.1828,-0.138062,1
0.868857,-0.107117,-0.167542,0
0.525098,-0.159729,-0.230225,1
0.716669,-0.012329,-0.169495,0
0.848971,0.022217,-0.177979,0
0.59925,-0.108887,-0.299561,1
0.323721,-0.542236,-0.614075,2
0.759293,0.060608,-0.132263,0
0.658572,-0.045105,0.067017,1
0.687539,0.077881,-0.140015,0
0.850099,-0.086609,-0.199646,0
0.331448,-0.54303,-0.612061,2
0.853156,0.051453,-0.233521,0
0.312866,-0.566467,-0.644897,2
0.324771,-0.541321,-0.614563,2
0.619436,-0.207153,-0.368408,1
0.323956,-0.541809,-0.614563,2
0.658489,0.087219,-0.130249,0
0.637845,-0.036072,0.059326,1
0.534645,-0.177795,-0.294922,1
0.569538,-0.1651,-0.296448,1
0.322326,-0.541992,-0.61554,2
0.310088,-0.566711,-0.645447,2
0.312584,-0.565796,-0.645508,2
0.324282,-0.542236,-0.614014,2
0.658154,-0.026611,-0.172546,0
0.763216,-0.027405,-0.169006,0
0.331482,-0.542358,-0.611511,2
0.660194,0.093384,-0.137451,0
0.628954,-0.144775,-0.277771,1
0.785157,-0.045105,-0.205688,0
0.862223,-0.016357,-0.216492,0
0.50954,-0.147461,-0.217285,1
0.717435,0.030762,-0.182129,0
0.308493,-0.563171,-0.648376,2
0.663626,-0.003601,0.064148,1
0.838587,0.128296,-0.052307,1
0.321618,-0.541077,-0.614929,2
0.704546,0.0177,0.021667,1
0.858009,0.055481,-0.231018,0
0.694029,0.105652,-0.121094,0
0.313321,-0.566406,-0.644653,2
0.65715,-0.075989,0.051208,1
0.643576,-0.19397,-0.356262,1
0.311669,-0.564636,-0.646118,2
0.308519,-0.564331,-0.647278,2
0.621149,-0.022278,0.082764,1
0.865757,-0.026672,-0.145752,0
0.703877,-0.036804,0.072754,1
0.329589,-0.541199,-0.613464,2
0.852721,-0.025085,-0.205444,0
0.545011,-0.190674,-0.299866,1
0.428907,-0.090149,-0.152527,1
0.857485,-0.075806,-0.189209,0
0.512929,-0.235413,-0.17157,1
0.330532,-0.542175,-0.612,2
0.821225,0.032227,-0.194336,0
0.654837,-0.188477,-0.320679,1
0.69775,0.012634,0.037048,1
0.599056,-0.157593,-0.264526,1
0.309654,-0.565186,-0.646606,2
0.771541,0.060242,-0.034424,1
0.46776,-0.186829,-0.122009,1
0.310979,-0.567017,-0.64502,2
0.657208,-0.151184,-0.285339,1
0.840013,-0.009705,-0.205139,0
0.582712,-0.189514,-0.291626,1
0.831583,0.049805,-0.263916,0
0.715082,0.005615,-0.102051,0
0.70059,0.083923,-0.112366,0
0.656981,0.063965,-0.093872,0
0.761454,0.065735,-0.175476,0
0.660648,-0.022949,0.049377,1
0.856123,-0.088318,-0.179443,0
0.666889,-0.088013,-0.282776,1
0.622016,-0.069885,0.124756,1
0.325344,-0.541748,-0.613647,2
0.680096,-0.11377,-0.353882,1
0.676936,0.069336,-0.10321,0
0.535645,-0.034851,-0.230652,1
0.672171,0.069885,-0.162598,0
0.655511,-0.045959,0.062134,1
0.671725,-0.057922,-0.334961,1
0.330201,-0.541016,-0.613953,2
0.829368,-0.054688,-0.227417,0
0.630208,-0.103699,-0.306458,1
0.321767,-0.541626,-0.615356,2
0.323352,-0.541077,-0.615479,2
0.324201,-0.541992,-0.614319,2
0.322901,-0.54071,-0.615662,2
0.45043,-0.197693,-0.171875,1
0.819655,0.000854,-0.190247,0
0.603163,-0.159912,-0.348511,1
0.480461,-0.202637,-0.172668,1
0.620417,-0.196289,-0.361633,1
0.309627,-0.564575,-0.646729,2
0.675616,-0.048157,-0.166138,0
0.547759,-0.124695,-0.24585,1
0.323917,-0.540894,-0.615295,2
0.322026,-0.542969,-0.614929,2
0.812715,-0.044861,-0.159546,0
0.677628,0.069641,-0.137268,0
0.325311,-0.54187,-0.614075,2
0.322544,-0.54248,-0.614807,2
0.669463,0.025085,-0.092041,0
0.738265,-0.017944,-0.180298,0
0.851478,-0.028809,-0.097046,0
0.67452,-0.035767,-0.195068,0
0.311627,-0.566895,-0.644775,2
0.329926,-0.541382,-0.612793,2
0.312525,-0.565979,-0.644836,2
0.750685,-0.029236,-0.129944,0
0.66869,0.002075,0.051392,1
0.715706,-0.029602,-0.116089,0
0.325602,-0.541992,-0.613342,2
0.658724,-0.069275,0.055481,1
0.837107,0.051392,-0.263184,0
0.312109,-0.56604,-0.645447,2
0.862834,-0.052185,-0.202637,0
0.510718,-0.21814,-0.312439,1
0.79995,0.087769,-0.075867,1
0.670827,0.078857,-0.173889,0
0.308868,-0.565674,-0.646362,2
0.703932,-0.031311,-0.172241,0
0.447659,-0.16394,-0.176208,1
0.32491,-0.540955,-0.615234,2
0.582355,-0.170471,-0.352417,1
0.319493,-0.540405,-0.617798,2
0.331746,-0.543091,-0.611938,2
0.847621,-0.009644,-0.120178,0
0.437625,-0.095337,-0.163086,1
0.744572,-0.062012,-0.200195,0
0.677099,0.093994,-0.140015,0
0.324391,-0.540527,-0.61438,2
0.322849,-0.540833,-0.615723,2
0.731057,-0.028931,0.000916,1
0.606088,-0.195251,-0.276001,1
0.330162,-0.541748,-0.612671,2
0.654258,-0.036255,-0.17572,0
0.522961,-0.106323,-0.256165,1
0.331109,-0.542053,-0.613342,2
0.699769,-0.038208,0.076538,1
0.78288,0.065247,-0.039307,1
0.402191,-0.065796,-0.18689,1
0.487426,-0.19342,-0.222229,1
0.842965,-0.006348,-0.20697,0
0.311845,-0.566345,-0.644226,2
0.869944,-0.104797,-0.171387,0
0.571068,-0.171204,-0.256958,1
0.754837,0.048889,-0.165466,0
0.602864,-0.170288,-0.32428,1
0.329083,-0.540527,-0.613953,2
0.322271,-0.542664,-0.614319,2
0.638819,-0.181763,-0.288574,1
0.689642,0.068481,-0.142578,0
0.468286,-0.192627,-0.126282,1
0.737229,0.014038,-0.197449,0
0.684915,0.031006,-0.112366,0
0.329695,-0.541321,-0.613159,2
0.629482,-0.150696,-0.332642,1
0.323973,-0.542725,-0.614075,2
0.814699,-0.080017,-0.185608,0
0.688682,0.070435,-0.149719,0
0.32094,-0.540405,-0.617188,2
0.322049,-0.541138,-0.615967,2
0.322897,-0.540771,-0.615845,2
0.655736,-0.027466,0.053894,1
0.673063,-0.078003,-0.326904,1
0.322183,-0.54303,-0.614746,2
0.858869,0.050476,-0.159973,0
0.308257,-0.562927,-0.648315,2
0.752354,0.093872,-0.23053,0
0.86018,-0.124329,-0.165405,0
0.875195,-0.027527,-0.171753,0
0.325869,-0.542236,-0.61322,2
0.732085,0.01532,0.013428,1
0.322763,-0.542542,-0.614685,2
0.33224,-0.542175,-0.612061,2
0.320323,-0.540344,-0.616577,2
0.752128,0.105957,-0.019653,1
0.32289,-0.543152,-0.614502,2
0.322925,-0.543152,-0.614624,2
0.622732,-0.018066,0.037842,1
0.32316,-0.541138,-0.615479,2
0.323483,-0.541809,-0.614624,2
0.321953,-0.539734,-0.616638,2
0.740232,-0.024231,0.042114,1
0.683993,0.083313,-0.152466,0
0.677281,0.049316,-0.140076,0
0.331706,-0.54248,-0.611328,2
0.320516,-0.540894,-0.616089,2
0.635186,0.085632,-0.118713,0
0.613799,-0.111145,-0.342468,1
0.320638,-0.540466,-0.617432,2
0.831292,0.0401,-0.263672,0
0.332146,-0.542847,-0.611328,2
0.323117,-0.543579,-0.61438,2
0.683024,-0.07605,-0.297485,1
0.701318,0.084961,-0.117554,0
0.858947,-0.096497,-0.160583,0
0.445602,-0.174194,-0.193359,1
0.693437,-0.031555,0.055115,1
0.578854,-0.263733,-0.302063,1
0.791569,0.05127,-0.174744,0
0.685489,-0.012695,-0.164917,0
0.680769,0.064758,-0.101074,0
0.68588,0.062988,-0.145935,0
0.693064,-0.018555,-0.161926,0
0.311714,-0.56543,-0.645325,2
0.684934,0.057373,-0.154236,0
0.322322,-0.543213,-0.614746,2
0.710274,0.01825,-0.108643,0
0.851363,-0.040222,-0.19928,0
0.715439,0.065918,-0.156982,0
0.323086,-0.54303,-0.614319,2
0.674632,0.077148,-0.148804,0
0.323568,-0.543396,-0.614258,2
0.32954,-0.541748,-0.613708,2
0.310339,-0.564575,-0.645691,2
